PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,Label,classification
0.002161,0.002341,0.23743,0.002341,0.338983,0.483384,0.282787,0.842697,0.507955,0.482961,0.015081,0.009434,0,0.065041,0.008386,0.540254,0.836735,0.017544,0.013598,0.582397,0.079365,0.003724,0.419444,0.003223,0.756233,0.069036,0.052831,0.002569,0.438776,0.127003,0.09014,0.58811,0.001544,0.001323,0.382337,0.001325,0.002156,0.391376,0,0,0,0,0.435943,0.008164,0.000468,0.001785,0.115619,0.000595,0,0.054987,0.000322,TRUE,TRUE
0.02235,0.023352,0.335196,0.023352,0.449153,0.501511,0.188525,0.842697,0.319318,0.666275,0.00348,0.061321,0.010638,0.052846,0.031447,0.345339,0.557143,0.083821,0.059623,0.7603,0.380952,0.060324,0.308333,0.029687,0.581717,0.227411,0.110831,0.027493,0.326531,0.29929,0.242577,0.430998,0.021842,0.026716,0.398793,0.015981,0.020501,0.590381,0.012727,0.042403,0,0.017264,0.549822,0.051888,0.016507,0.027186,0.177611,0.016207,0.039469,0.042018,0.004209,TRUE,TRUE
0.000963,0.001069,0.175978,0.00107,0.338983,0.453172,0.282787,0.872659,0.230682,0.793184,0.00232,0.009434,0.010638,0.028455,0.009434,0.28178,0.844898,0.009747,0.008368,0.47191,0.076479,0.002014,0.516667,0.001333,0.65928,0.111675,0.029,0.001042,0.505102,0.089038,0.080419,0.524416,0.000486,0.000413,0.414152,0.000503,0.000816,0.923715,0,0,0,0,0.734875,0,0.000052,0.000286,0.039369,0.000106,0,0.038549,0.00021,TRUE,TRUE
0.002005,0.002003,0.460894,0.002003,0.313559,0.39577,0.280738,0.76779,0.5375,0.472385,0.00232,0.007075,0.042553,0.036585,0.038784,0.540254,0.838776,0.005848,0.027197,0.649813,0.085137,0.004849,0.586111,0.002697,0.728532,0.108629,0.059135,0.002443,0.290816,0.153221,0.085622,0.558386,0.001043,0.000712,0.385628,0.001122,0.001211,0,0,0,0,0,0.177936,0.000702,0.000184,0.000951,0.071844,0.000254,0.000161,0.047237,0.000321,TRUE,TRUE
0.003292,0.003342,0.416201,0.003342,0.355932,0.362538,0.204918,0.816479,0.542045,0.433608,0.008121,0.051887,0.010638,0.065041,0.018868,0.565678,0.581633,0.077973,0.060669,0.674157,0.258297,0.007581,0.291667,0.004525,0.531856,0.187817,0.083218,0.004001,0.280612,0.201064,0.128154,0.566879,0.002472,0.002897,0.39989,0.00207,0.002414,0,0,0,0,0,0,0,0,0.003089,0.150854,0.001838,0.002366,0.035994,0.000702,TRUE,TRUE
0.002219,0.002325,0.329609,0.002325,0.355932,0.441088,0.317623,0.797753,0.759091,0.237368,0.0058,0.007075,0.010638,0.056911,0.026205,0.755297,0.757143,0.033138,0.035565,0.516854,0.08658,0.004812,0.516667,0.003411,0.732687,0.057868,0.067583,0.00278,0.321429,0.203212,0.148916,0.501062,0.001335,0.000916,0.392211,0.001455,0.001481,0.117745,0,0,0,0,0,0.002619,0.000135,0.001355,0.08922,0.000372,0,0.031077,0.000567,TRUE,TRUE
0.005884,0.005384,0.726257,0.005384,0.516949,0.540785,0.172131,0.794007,0.480682,0.504113,0.006961,0.018868,0.021277,0.097561,0.048218,0.485169,0.630612,0.042885,0.052301,0.662921,0.157287,0.018017,0.427778,0.007678,0.580332,0.201015,0.087505,0.006535,0.382653,0.200373,0.158012,0.447983,0.003084,0.00276,0.381788,0.003712,0.003652,0.562189,0,0,0,0.01328,0.576512,0,0,0.003595,0.10552,0.002269,0.01312,0.034331,0.001188,TRUE,TRUE
0.008561,0.008505,0.477654,0.008505,0.389831,0.471299,0.229508,0.749064,0.876136,0.111633,0.00464,0.018868,0.010638,0.052846,0.019916,0.870763,0.734694,0.035088,0.026151,0.692884,0.150072,0.020884,0.605556,0.010278,0.860111,0.051777,0.125583,0.009696,0.397959,0.278693,0.301217,0.303609,0.004992,0.004017,0.397696,0.005455,0.005789,0.039801,0.018182,0.024735,0,0,0.5,0.006426,0.0016,0.00488,0.091634,0.002826,0.004302,0.033835,0.001903,TRUE,TRUE
0.020419,0.019874,0.539106,0.019861,0.381356,0.513595,0.182377,0.790262,0.831818,0.142186,0.00464,0.051887,0,0.052846,0.0587,0.792373,0.730612,0.116959,0.08682,0.865169,0.507937,0.042181,0.577778,0.023962,0.825485,0.122843,0.199218,0.022942,0.403061,0.454995,0.477096,0.14862,0.019125,0.020037,0.40373,0.016515,0.017568,0.094527,0.010909,0,0,0.02656,0.542705,0.011236,0.022101,0.021161,0.170012,0.012145,0.04818,0.042055,0.003576,TRUE,TRUE
0.001293,0.001393,0.25419,0.001393,0.279661,0.371601,0.25,0.932584,0.167045,0.86369,0.00116,0.009434,0,0.020325,0.007338,0.223517,0.757143,0.017544,0.019874,0.571161,0.141414,0.002123,0.422222,0.001923,0.627424,0.165482,0.0493,0.001556,0.367347,0.097255,0.021515,0.787686,0.00079,0.000781,0.436643,0.000857,0.000697,0.953566,0,0,0,0,0,0,0.000386,0.000501,0.055619,0.00033,0.000161,0.048445,0.000217,TRUE,TRUE
0.004061,0.00423,0.343575,0.00423,0.364407,0.413897,0.317623,0.797753,0.679545,0.320799,0.00464,0.011792,0,0.04878,0.019916,0.690678,0.718367,0.037037,0.030335,0.640449,0.161616,0.010943,0.436111,0.006311,0.731302,0.102538,0.075526,0.005058,0.326531,0.233165,0.187224,0.401274,0.002839,0.002835,0.414701,0.002607,0.00337,0.215589,0,0,0,0,0.622776,0,0,0.003042,0.109913,0.001135,0.00086,0.03838,0.000835,TRUE,TRUE
0.01998,0.019817,0.48324,0.019817,0.381356,0.413897,0.155738,0.808989,0.627273,0.364277,0.00348,0.035377,0.010638,0.044715,0.030398,0.630297,0.620408,0.068226,0.060669,0.779026,0.316017,0.036775,0.377778,0.025196,0.623269,0.283249,0.149162,0.021004,0.464286,0.25563,0.248621,0.382166,0.015824,0.01919,0.408667,0.011729,0.014069,0.220564,0.016364,0,0,0,0.400356,0.070772,0.003833,0.020534,0.169109,0.013172,0.073937,0.07089,0.002119,TRUE,TRUE
0.006463,0.006818,0.310056,0.006818,0.364407,0.444109,0.288934,0.797753,0.914773,0.075206,0.0058,0.009434,0.010638,0.052846,0.019916,0.907839,0.704082,0.023392,0.014644,0.588015,0.077922,0.016135,0.586111,0.008792,0.770083,0.057868,0.059387,0.007961,0.357143,0.219421,0.171928,0.424628,0.004928,0.004124,0.414701,0.003697,0.005124,0,0,0.010601,0,0,0.423488,0.002053,0.001292,0.007587,0.162896,0.002973,0.00043,0.042391,0.001218,TRUE,TRUE
0.001655,0.001782,0.25419,0.001782,0.288136,0.456193,0.264344,0.790262,0.627273,0.289072,0.091647,0.002358,0.010638,0.052846,0.010482,0.650424,0.826531,0.017544,0.019874,0.664794,0.063492,0.003085,0.655556,0.002391,0.929363,0.020305,0.061657,0.002039,0.377551,0.213763,0.216817,0.37155,0.000849,0.001515,0.366429,0.001077,0.00123,0,0,0,0,0,0.455516,0.007522,0.000166,0.000641,0.055173,0,0.000108,0.057916,0.000233,TRUE,TRUE
0.002379,0.002485,0.335196,0.002485,0.29661,0.407855,0.32582,0.779026,0.971591,0.011751,0.010441,0.007075,0.021277,0.056911,0.026205,0.956568,0.665306,0.021442,0.018828,0.518727,0.076479,0.005183,0.522222,0.003835,0.768698,0.053807,0.059892,0.002927,0.341837,0.187619,0.126296,0.490446,0.001726,0.001663,0.368623,0.001722,0.002273,0,0,0,0,0,0.348754,0.005203,0.000835,0.0014,0.084814,0.000666,0.000376,0.032819,0.000573,TRUE,TRUE
0.012589,0.01337,0.290503,0.013369,0.423729,0.453172,0.32377,0.715356,0.876136,0.055229,0.019722,0.051887,0.042553,0.126016,0.358491,0.555085,0.614286,0.226121,0.286611,0.764045,0.251082,0.056667,0.297222,0.01736,0.684211,0.135025,0.140209,0.015212,0.316327,0.273763,0.252015,0.343949,0.008858,0.006944,0.375206,0.00672,0.008348,0.041459,0.012727,0.040636,0,0.205843,0.587189,0.001182,0.000515,0.011029,0.127277,0.006895,0.014035,0.331081,0.000305,TRUE,TRUE
0.013601,0.013684,0.441341,0.013682,0.389831,0.435045,0.143443,0.76779,0.631818,0.018801,0.316705,0.042453,0.021277,0.113821,0.141509,0.542373,0.591837,0.103314,0.245816,0.797753,0.37518,0.02437,0.291667,0.018426,0.555402,0.193909,0.233766,0.014291,0.454082,0.269542,0.289178,0.469214,0.013885,0.011799,0.397148,0.008806,0.010896,0,0.138182,0.037102,0,0.074369,0.553381,0.009957,0.002397,0.014202,0.16427,0.028872,0.030112,1,0.000102,FALSE,FALSE
0.005242,0.00545,0.349162,0.00545,0.355932,0.392749,0.461066,0.7603,0.788636,0.010576,0.191415,0.018868,0.010638,0.065041,0.192872,0.630297,0.765306,0.066277,0.150628,0.735955,0.15873,0.018586,0.35,0.00949,0.781163,0.052792,0.124827,0.006367,0.352041,0.221176,0.195282,0.43949,0.003992,0.002837,0.362041,0.003568,0.005015,0,0.078182,0,0,0,0.510676,0,0,0.004624,0.130507,0.004292,0.005431,0.255463,0.000161,TRUE,TRUE
0.003743,0.003782,0.430168,0.003782,0.525424,0.63142,0.168033,0.614232,0.798864,0.024677,0.162413,0.016509,0.021277,0.073171,0.332285,0.505297,0.671429,0.097466,0.210251,0.737828,0.103896,0.00812,0.388889,0.003787,0.760388,0.099492,0.109948,0.003405,0.591837,0.153501,0.244073,0.454352,0.001915,0.00171,0.405376,0.001376,0.001531,0,0,0,0,0,0,0,0.000343,0.003269,0.13875,0.001395,0.004678,0.248194,0.000115,TRUE,FALSE
0.000915,0.000851,0.675978,0.000851,0.449153,0.625378,0.153689,0.659176,0.917045,0.021152,0.038283,0.018868,0.021277,0.093496,0.484277,0.467161,0.671429,0.091618,0.254184,0.735955,0.08658,0.002467,0.258333,0.001254,0.369806,0.067005,0.058,0.001038,0.352041,0.216022,0.273892,0.320594,0.000348,0.001272,0.424026,0.00022,0.000514,0,0,0,0,0,0,0,0,0.000299,0.05677,0.000197,0.000054,0.098896,0.000065,TRUE,TRUE
0.001991,0.002078,0.337989,0.002078,0.262712,0.302115,0.655738,0.70412,0.753409,0.014101,0.206497,0.021226,0.010638,0.117886,0.265199,0.588983,0.773469,0.263158,0.196653,0.567416,0.060606,0.009173,0.116667,0.00464,0.756233,0.041624,0.067835,0.003154,0.061224,0.24747,0.154422,0.392781,0.001355,0.000984,0.3774,0.000826,0.001185,0,0.049091,0,0,0,0.569395,0,0.000332,0.003311,0.242426,0.001528,0.001398,0.241589,0.000065,TRUE,FALSE
0.403999,0.388781,0.572626,0.388759,0.440678,0.534743,0.19877,0.76779,0.836364,0.06698,0.032483,0.096698,0.031915,0.113821,0.313417,0.564619,0.595918,0.290448,0.275105,0.775281,0.356421,0.818707,0.477778,0.482422,0.596953,0.254822,0.178414,0.43701,0.443878,0.341886,0.328698,0.335456,0.339789,0.392539,0.404827,0.290722,0.297787,0.039801,0.021818,0.068905,0,0.122178,0.485765,0.262039,0.250763,0.492716,0.187537,0.338281,1,0.494075,0.005971,TRUE,TRUE
0.020093,0.02038,0.418994,0.02038,0.262712,0.34139,0.467213,0.734082,0.922727,0.015276,0.033643,0.028302,0.021277,0.093496,0.161426,0.787076,0.57551,0.134503,0.114017,0.726592,0.098124,0.078974,0.297222,0.032237,0.692521,0.103553,0.124701,0.024826,0.295918,0.221942,0.187908,0.392781,0.014221,0.010389,0.392759,0.010788,0.013915,0.018242,0.047273,0.028269,0,0.061089,0.460854,0.008804,0.002136,0.023824,0.179319,0.011035,0.028768,0.714893,0.000214,TRUE,TRUE
0.099285,0.099829,0.444134,0.09983,0.372881,0.438066,0.278689,0.775281,0.848864,0.048179,0.049884,0.073113,0.021277,0.113821,0.374214,0.525424,0.587755,0.249513,0.298117,0.790262,0.356421,0.278636,0.438889,0.128872,0.599723,0.230457,0.167066,0.118875,0.331633,0.304781,0.252856,0.388535,0.078823,0.08037,0.392759,0.064142,0.072452,0.021559,0.025455,0.060071,0,0.187251,0.535587,0.067595,0.015404,0.100146,0.148131,0.085898,0.174759,0.493371,0.001535,TRUE,TRUE
0.03972,0.038263,0.569832,0.038263,0.381356,0.513595,0.284836,0.662921,0.822727,0.057579,0.078886,0.044811,0.042553,0.113821,0.301887,0.574153,0.591837,0.196881,0.229079,0.743446,0.186147,0.108099,0.636111,0.04757,0.761773,0.059898,0.107427,0.038293,0.520408,0.22338,0.293794,0.312102,0.013067,0.012219,0.410861,0.016798,0.014892,0.05141,0.034545,0,0,0.168659,0.480427,0.01402,0.00227,0.017069,0.083144,0.013756,0.093779,0.288105,0.001006,TRUE,TRUE
0.004607,0.004821,0.332402,0.004821,0.491525,0.63142,0.239754,0.820225,0.970455,0.010576,0.015081,0.016509,0.010638,0.03252,0.863732,0.126059,0.736735,0.653021,0.804393,0.514981,0.212121,0.006697,0.322222,0.005183,0.649584,0.17868,0.132392,0.004657,0.642857,0.162764,0.173679,0.539278,0.004514,0.002883,0.391662,0.00425,0.004393,0.00995,0,0.028269,0,0.625498,0.44484,0,0,0.00572,0.1975,0.002704,0.002366,0.066333,0.00055,TRUE,TRUE
0.021624,0.021483,0.477654,0.021485,0.220339,0.302115,0.491803,0.786517,0.940909,0.010576,0.024362,0.023585,0.010638,0.089431,0.144654,0.817797,0.610204,0.132554,0.108787,0.846442,0.275613,0.084272,0.388889,0.032297,0.700831,0.108629,0.187996,0.028268,0.219388,0.303231,0.224944,0.316348,0.021901,0.014037,0.397696,0.018765,0.022507,0,0.014545,0.017668,0,0.091633,0.451957,0.004982,0.00419,0.022629,0.157351,0.018363,0.052051,0.436244,0.000373,TRUE,TRUE
0.001829,0.001929,0.312849,0.001929,0.449153,0.471299,0.27459,0.805243,0.702273,0.287897,0.00464,0.023585,0,0.060976,0.027254,0.704449,0.628571,0.042885,0.029289,0.73221,0.105339,0.004182,0.202778,0.002697,0.666205,0.094416,0.051065,0.00243,0.260204,0.263249,0.192143,0.316348,0.002073,0.002153,0.387274,0.001346,0.001711,0,0,0,0,0,0.523132,0.011101,0.000678,0.002404,0.183478,0.000622,0.000968,0.053004,0.000275,TRUE,TRUE
0.023944,0.022535,0.639665,0.022535,0.483051,0.592145,0.182377,0.764045,0.9,0.022327,0.022042,0.080189,0.042553,0.093496,0.165618,0.754237,0.644898,0.212476,0.162134,0.764045,0.340548,0.049602,0.330556,0.027995,0.68144,0.15736,0.141848,0.02542,0.454082,0.331783,0.337685,0.239915,0.02153,0.02596,0.394953,0.016444,0.017956,0.014925,0.023636,0.040636,0,0.069057,0.421708,0,0,0.02007,0.140248,0.011898,0.119267,0.045408,0.003759,TRUE,TRUE
0.003668,0.00375,0.396648,0.00375,0.381356,0.459215,0.321721,0.775281,0.971591,0.0047,0.009281,0.014151,0.010638,0.073171,0.019916,0.959746,0.673469,0.025341,0.026151,0.756554,0.148629,0.009884,0.319444,0.00484,0.736842,0.096447,0.090026,0.00466,0.295918,0.246723,0.181121,0.333333,0.003404,0.003131,0.376851,0.002865,0.00358,0,0,0,0,0,0.521352,0,0,0.00392,0.157649,0.001685,0.000645,0.031597,0.000898,TRUE,TRUE
0.001093,0.001164,0.287709,0.001164,0.457627,0.483384,0.290984,0.786517,0.653409,0.324324,0.022042,0.011792,0,0.065041,0.145702,0.557203,0.787755,0.130604,0.106695,0.580524,0.082251,0.002301,0.330556,0.001657,0.684211,0.114721,0.035178,0.001472,0.239796,0.194921,0.101934,0.645435,0.000979,0.00069,0.400439,0.000542,0.000611,0,0,0,0,0.055777,0,0.001154,0.000216,0.0006,0.073985,0.000251,0.000054,0.034766,0.000253,TRUE,TRUE
0.000506,0.000538,0.287709,0.000538,0.29661,0.323263,0.321721,0.715356,0.7375,0.258519,0.0058,0.004717,0,0.065041,0.036688,0.726695,0.781633,0,0.003138,0.664794,0.033189,0.001173,0.463889,0.000814,0.839335,0.025381,0.029378,0.000623,0.357143,0.164613,0.107519,0.29724,0.000253,0.000114,0.378497,0.000189,0,0,0,0,0,0,0,0,0,0.00015,0.040384,0.000032,0,0.033657,0.000121,TRUE,TRUE
0.001097,0.001193,0.226257,0.001193,0.440678,0.477341,0.309426,0.775281,0.371591,0.641598,0.0058,0.011792,0,0.036585,0.054507,0.376059,0.802041,0.064327,0.052301,0.546816,0.108225,0.002723,0.366667,0.001537,0.649584,0.098477,0.024839,0.001386,0.285714,0.141737,0.060781,0.681529,0.000881,0.000581,0.362041,0.00057,0.000875,0.202322,0,0,0,0,0.446619,0,0.000608,0.000563,0.067401,0.000244,0.000323,0.034501,0.000262,TRUE,TRUE
0.002223,0.002334,0.324022,0.002334,0.288136,0.356495,0.245902,0.82397,0.711364,0.282021,0.006961,0.016509,0,0.056911,0.041929,0.698093,0.620408,0.050682,0.054393,0.771536,0.235209,0.005434,0.325,0.002982,0.610803,0.173604,0.065061,0.002572,0.285714,0.168291,0.124545,0.496815,0.001959,0.001733,0.404279,0.001305,0.001613,0,0,0,0,0,0.476868,0.002829,0,0.00208,0.129468,0.001317,0.000161,0.046413,0.000381,TRUE,TRUE
0.001486,0.00163,0.206704,0.00163,0.237288,0.392749,0.354508,0.786517,0.984091,0.007051,0.00464,0.004717,0,0.052846,0.014675,0.974576,0.75102,0.017544,0.019874,0.582397,0.063492,0.003703,0.405556,0.002293,0.736842,0.08934,0.034548,0.002099,0.229592,0.178543,0.112624,0.409766,0.001204,0.000706,0.357104,0.000848,0.001059,0,0,0,0,0,0.448399,0.000729,0.000589,0.001114,0.102166,0.000255,0.000161,0.034241,0.000361,TRUE,TRUE
0.002525,0.002637,0.337989,0.002637,0.279661,0.374622,0.436475,0.771536,0.979545,0.005875,0.008121,0.007075,0,0.056911,0.023061,0.965042,0.657143,0.038986,0.030335,0.7397,0.168831,0.009516,0.463889,0.004537,0.796399,0.050761,0.104527,0.003174,0.316327,0.263231,0.198138,0.316348,0.002271,0.001548,0.358201,0.002253,0.003037,0,0,0,0,0,0.482206,0.00134,0.000274,0.002371,0.13823,0.001174,0.001398,0.029634,0.000674,TRUE,TRUE
0.000827,0.000877,0.296089,0.000877,0.305085,0.483384,0.307377,0.786517,0.861364,0.13396,0.0058,0.002358,0,0.052846,0.018868,0.858051,0.895918,0.007797,0.009414,0.745318,0.125541,0.001894,0.533333,0.001148,0.804709,0.030457,0.054596,0.001026,0.362245,0.218002,0.19006,0.356688,0.000312,0.000154,0.398793,0.000414,0.000284,0,0,0,0,0,0,0,0.000006,0.000103,0.017376,0,0,0.032002,0.000207,TRUE,TRUE
0.002357,0.002492,0.304469,0.002492,0.364407,0.429003,0.256148,0.820225,0.571591,0.425382,0.0058,0.021226,0,0.052846,0.024109,0.590042,0.638776,0.05653,0.049163,0.756554,0.219336,0.004541,0.233333,0.003306,0.685596,0.117766,0.055352,0.002915,0.295918,0.19591,0.148085,0.52017,0.002346,0.001984,0.376851,0.001272,0.001776,0,0,0,0,0,0.411032,0.007593,0,0.001662,0.10078,0.000876,0.002635,0.041041,0.000461,TRUE,TRUE
0.002075,0.002158,0.349162,0.002158,0.372881,0.47432,0.290984,0.779026,0.843182,0.13396,0.009281,0.014151,0,0.085366,0.037736,0.824153,0.740816,0.037037,0.047071,0.7397,0.138528,0.004619,0.388889,0.002777,0.756233,0.085279,0.064431,0.002514,0.367347,0.207134,0.149034,0.490446,0.001607,0.001288,0.378497,0.001401,0.001792,0,0,0,0,0,0.300712,0.002821,0.000629,0.00227,0.161807,0.000652,0.000538,0.029556,0.000553,TRUE,TRUE
0.010125,0.009814,0.550279,0.009814,0.457627,0.528701,0.182377,0.794007,0.811364,0.170388,0.006961,0.025943,0.010638,0.065041,0.045073,0.787076,0.532653,0.072125,0.054393,0.747191,0.278499,0.020278,0.258333,0.012423,0.538781,0.214213,0.108057,0.011702,0.336735,0.264986,0.209355,0.418259,0.00977,0.01003,0.395502,0.007507,0.008011,0,0,0.021201,0,0.017264,0,0.011936,0.003054,0.012097,0.195149,0.0059,0.036081,0.03788,0.001962,TRUE,TRUE
0.00609,0.006301,0.363128,0.006301,0.381356,0.534743,0.229508,0.771536,0.917045,0.018801,0.029002,0.037736,0.010638,0.113821,0.066038,0.867585,0.7,0.079922,0.069038,0.696629,0.132756,0.016038,0.383333,0.007583,0.760388,0.105584,0.085487,0.007224,0.392857,0.19662,0.190637,0.409766,0.004182,0.005268,0.387822,0.003765,0.004288,0,0.030909,0.019435,0,0.023904,0.382562,0.00553,0,0.003799,0.094876,0.002142,0.002312,0.03175,0.001501,TRUE,TRUE
0.004889,0.005176,0.298883,0.005176,0.525424,0.619335,0.163934,0.842697,0.398864,0.608696,0.00464,0.016509,0,0.04878,0.019916,0.427966,0.642857,0.033138,0.030335,0.638577,0.126984,0.010671,0.333333,0.006195,0.51108,0.218274,0.081326,0.005658,0.443878,0.200131,0.173737,0.539278,0.003246,0.003538,0.398793,0.003732,0.003247,0.374793,0.016364,0.060071,0,0,0.448399,0.004573,0.004011,0.006301,0.178205,0.002621,0.005108,0.032646,0.001201,TRUE,TRUE
0.000758,0.000818,0.251397,0.000818,0.338983,0.450151,0.336066,0.808989,0.518182,0.485311,0.0058,0.004717,0,0.060976,0.024109,0.533898,0.761224,0.048733,0.035565,0.694757,0.073593,0.001333,0.333333,0.001217,0.65097,0.090355,0.030513,0.001002,0.239796,0.147339,0.08748,0.399151,0.000762,0.000607,0.353264,0.000372,0.000438,0.159204,0,0,0,0,0.229537,0.001203,0.000055,0.000669,0.120384,0.000187,0.000054,0.035741,0.000174,TRUE,TRUE
0.001832,0.001877,0.391061,0.001877,0.40678,0.453172,0.245902,0.790262,0.668182,0.329025,0.00464,0.021226,0,0.044715,0.026205,0.670551,0.716327,0.037037,0.035565,0.679775,0.20202,0.002958,0.35,0.002421,0.578947,0.136041,0.0609,0.00231,0.265306,0.151429,0.109387,0.585987,0.001591,0.001178,0.387274,0.001051,0.001395,0.106136,0,0,0,0,0,0.001018,0.000441,0.001671,0.131745,0.000791,0.000215,0.044388,0.00032,TRUE,TRUE
0.011929,0.011525,0.561453,0.011525,0.432203,0.498489,0.145492,0.786517,0.838636,0.132785,0.008121,0.028302,0.010638,0.081301,0.038784,0.819915,0.632653,0.05653,0.050209,0.831461,0.318903,0.024198,0.444444,0.014013,0.634349,0.198985,0.129618,0.013119,0.392857,0.288571,0.296601,0.29087,0.009624,0.009271,0.383434,0.008168,0.00904,0.074627,0,0.012367,0,0.047809,0.434164,0.010353,0.001341,0.010307,0.145173,0.005547,0.018336,0.034693,0.002515,TRUE,TRUE
0.001751,0.001838,0.324022,0.001838,0.372881,0.489426,0.284836,0.764045,0.959091,0.010576,0.015081,0.021226,0.010638,0.065041,0.027254,0.940678,0.697959,0.015595,0.018828,0.694757,0.105339,0.004948,0.466667,0.00229,0.756233,0.034518,0.073131,0.002085,0.387755,0.190233,0.164104,0.416136,0.00109,0.000901,0.398245,0.001071,0.001088,0,0,0,0,0,0.348754,0.002137,0.000016,0.001177,0.095891,0.000419,0,0.032597,0.000428,TRUE,TRUE
0.009612,0.009771,0.413408,0.009772,0.355932,0.407855,0.360656,0.808989,0.873864,0.099882,0.008121,0.018868,0.010638,0.093496,0.051363,0.838983,0.667347,0.070175,0.058577,0.782772,0.227994,0.031881,0.375,0.014499,0.68144,0.174619,0.120414,0.012336,0.265306,0.265584,0.187537,0.420382,0.010639,0.008483,0.390565,0.008153,0.009904,0.033167,0.016364,0,0,0.030544,0.405694,0.004315,0,0.012118,0.185124,0.008178,0.002312,0.036299,0.002038,TRUE,TRUE
0.001785,0.00181,0.418994,0.00181,0.355932,0.486405,0.245902,0.756554,0.954545,0.032902,0.0058,0.009434,0,0.056911,0.023061,0.942797,0.806122,0.037037,0.032427,0.747191,0.180375,0.0048,0.602778,0.002236,0.808864,0.047716,0.082966,0.002112,0.377551,0.266872,0.283789,0.191083,0.001074,0.000757,0.40757,0.001208,0.00162,0,0,0,0,0,0.451957,0.003195,0.000245,0.000904,0.076089,0.00041,0.000484,0.03383,0.000406,TRUE,TRUE
0.004311,0.004278,0.480447,0.004278,0.432203,0.519637,0.223361,0.775281,0.978409,0.010576,0.0058,0.007075,0,0.056911,0.024109,0.961864,0.628571,0.021442,0.026151,0.707865,0.138528,0.011455,0.338889,0.00528,0.608033,0.153299,0.080822,0.005129,0.346939,0.199888,0.180212,0.343949,0.003021,0.004136,0.426769,0.002861,0.003061,0,0,0,0,0,0.451957,0.009352,0,0.003132,0.114567,0.001514,0.010378,0.030924,0.001048,TRUE,TRUE
0.001326,0.001396,0.315642,0.001396,0.457627,0.564955,0.262295,0.794007,0.738636,0.245593,0.011601,0.016509,0.010638,0.056911,0.111111,0.65678,0.77551,0.120858,0.129707,0.580524,0.099567,0.002632,0.291667,0.001776,0.608033,0.080203,0.049805,0.001602,0.382653,0.182241,0.15543,0.473461,0.001177,0.001548,0.386725,0.00077,0.000912,0,0,0,0,0,0,0.00705,0.000227,0.00135,0.141114,0.000368,0.000161,0.031506,0.000335,TRUE,TRUE
0.003645,0.003724,0.399441,0.003724,0.415254,0.501511,0.264344,0.794007,0.951136,0.027027,0.008121,0.018868,0.021277,0.060976,0.057652,0.90678,0.665306,0.070175,0.044979,0.702247,0.134199,0.008515,0.319444,0.004655,0.709141,0.069036,0.067961,0.004492,0.311224,0.211783,0.147088,0.484076,0.003068,0.003676,0.34339,0.002557,0.002971,0,0,0,0,0.010624,0.467972,0.006,0.000882,0.003226,0.137772,0.001395,0.002581,0.040928,0.00069,TRUE,TRUE
0.001325,0.001387,0.332402,0.001387,0.254237,0.326284,0.428279,0.655431,0.961364,0.021152,0.012761,0.007075,0,0.056911,0.015723,0.954449,0.730612,0.044834,0.026151,0.651685,0.095238,0.004834,0.422222,0.002057,0.811634,0.045685,0.049048,0.001749,0.209184,0.169785,0.104399,0.377919,0.000806,0.000523,0.409764,0.000883,0,0,0,0,0,0,0,0,0,0.000879,0.099443,0.000132,0.000161,0.031078,0.000338,TRUE,TRUE
0.001725,0.001825,0.301676,0.001825,0.347458,0.392749,0.258197,0.756554,0.781818,0.206816,0.008121,0.009434,0.010638,0.065041,0.026205,0.777542,0.577551,0.015595,0.017782,0.573034,0.053391,0.004071,0.302778,0.002165,0.66205,0.115736,0.027109,0.002015,0.219388,0.124388,0.100712,0.583864,0.001283,0.001024,0.402633,0.000877,0.00106,0,0,0,0,0,0.302491,0,0.000481,0.001603,0.138651,0.000389,0.000269,0.033944,0.000407,TRUE,TRUE
0.007138,0.007878,0.189944,0.007878,0.398305,0.480363,0.22541,0.775281,0.351136,0.652174,0.00464,0.021226,0.010638,0.052846,0.015723,0.387712,0.7,0.02729,0.032427,0.71161,0.178932,0.017658,0.363889,0.009531,0.624654,0.150254,0.058126,0.008771,0.316327,0.194304,0.167762,0.488323,0.005406,0.005591,0.37356,0.004007,0.0039,0.466003,0,0.051237,0,0,0.455516,0,0,0.007282,0.135173,0.003503,0.002957,0.046665,0.001278,TRUE,TRUE
